target,max_abs_deviation,1.0,10.0,100.0
chunk:0066126ec8be360207250c0e,0.00038274841606920906,0.0593161394699982,0.059698887886067406,0.059749956079969434
chunk:00d6a0ab0e74b4a9f5dd1bee,0.00034771272558489774,0.07955775218905126,0.07990546491463615,0.07990809655377007
chunk:046d440341933f706d1b8439,0.00016715108714718263,0.11007349107219408,0.1099063399850469,0.10989847293177896
chunk:10d0a60b8e6386542f7f2e0f,0.0001478861661941555,0.14360168982608432,0.14345380365989016,0.14343754740355408
chunk:1509a86b23339a5bdecbd4ef,0.0006446840524687858,0.1961578699042238,0.195513185851755,0.1955203884609315
chunk:15530bec75bd4255e14a2c87,0.00010770602614123409,0.03794880262602136,0.03784109659988013,0.03783637110965801
chunk:1f6827b9769e9bd273517c15,0.0004136897519357863,0.17080986929616523,0.17039617954422945,0.17037582029995876
chunk:200202c266d77d741c57e275,2.5188464474759642e-05,0.08225375052483576,0.082228562060361,0.08221743158257244
chunk:205b7623e89a9ec70a13a9d3,0.0012956012859410837,0.45322140318327575,0.45192580189733467,0.4519103159191025
chunk:218189649ddef45adab80203,0.0005853789656740382,0.041543053823604445,0.04212843278927848,0.04212818554866451
chunk:24e65a5f2a8e061ad4c91961,4.8793885420173044e-06,0.04428223376666154,0.04428305102696047,0.044278171638418455
chunk:2e50cad7e426c2781b474e3b,0.0006881180183956337,0.21725898113227002,0.21657086311387438,0.21655376534271142
chunk:313954720059f5b11152616e,4.418342627555277e-05,0.049083669653338505,0.04903948622706295,0.0490336215115361
chunk:34ff958b4487e21ea834c82f,0.00048422543253380523,0.07898667345884332,0.07947089889137712,0.07945646478166513
chunk:4079378cec36ca9b89a76f08,0.0003051111985736474,0.03044246898733592,0.03074758018590957,0.030758113899109627
chunk:476d9cb14b9139a6f75ebb58,0.00027241515436612906,0.18519737717041498,0.18492496201604885,0.1849153609392126
chunk:4a3adeb0e168d3e2c9af147d,0.00019309481581211707,0.12757453872920474,0.12738144391339262,0.12737442065982255
chunk:4dadb75dd249f646267bbb6c,0.0007800814447324611,0.3893083852074563,0.38852830376272385,0.3885145887156949
chunk:59de2f26accc6714c2cd2399,0.00023400910760883187,0.07920742302131406,0.07944143212892289,0.07947426687688372
chunk:5ddc3c13de81f8329b499484,2.249763106589031e-05,0.07104074093093232,0.07101824329986643,0.07100662196330927
chunk:6e693544f78157ab1aeb4c4c,6.680158018797233e-05,0.067998439138837,0.06806524071902498,0.06806293246617919
chunk:6fa07759312d3e88f450bc4a,0.001080482368985114,0.441291851789174,0.4402113694201889,0.4401961695873879
chunk:89b6dba6c3ca2645a1b2618a,0.0006952154408882971,0.1971411347143868,0.1964459192734985,0.19643569606710143
chunk:90c159f3a371d7491d1e3024,0.00028501346964776575,0.17202960666284312,0.17174459319319535,0.1717261854135498
chunk:90c5478ec5b43dbd0f0d9006,0.00032881736845832843,0.16055385835844704,0.16022504098998872,0.16021883684047647
chunk:9aa2db6401c27d3deb8ade0c,4.810012793603213e-05,0.1021869997074808,0.10223509983541683,0.10221593432941525
chunk:a0fe5ebca4badb3844a8bccd,7.551808901570811e-05,0.07385637774672449,0.07378085965770878,0.07377343749424087
chunk:aaabe1523752fd3fa2a2866b,1.408059521032512e-05,0.11670782629864032,0.11672190689385065,0.11671446600888423
chunk:ad3699d09adb7f37b9f30c4a,0.00011971310279735442,0.04875578691987703,0.048875500022674385,0.048874266860875294
chunk:b23cb7eaae87d76ac50f9133,0.00030199815493842097,0.20729110642543916,0.20698910827050074,0.20698245311569471
chunk:b43cb594526c55277cf93a21,0.00048308171893551854,0.3686935265004337,0.36821044478149817,0.3681717921151927
chunk:ba2c5a75c50fe1de5911398a,0.0010117476610095877,0.38569225163604204,0.38468050397503245,0.3846672633825074
chunk:bb5f975eeec2b993e7db9ac1,0.00016222998587953064,0.15218751057033564,0.1520252805844561,0.1520230484505816
chunk:bd41bd16a7eefde8e2c8a15c,0.0002981255730507004,0.1466387769600209,0.1463406513869702,0.14633603031312603
chunk:d86c2aae83cb52a76e2ef9f8,7.349190982505749e-05,0.14341255892011928,0.14333906701029422,0.14333237940043472
chunk:e6e5c3c42746d4691fef50d1,0.0005171804279956727,0.19048242994225828,0.1899652495142626,0.18995082348090273
chunk:e91caab6e66ff7ba10110e56,0.0001117871482031324,0.0814880632747613,0.08137627612655816,0.08137133547024732
chunk:ea8f397990cf104864e04e9b,0.0013301733242074842,0.6437084517693052,0.6423782784450978,0.642371752299561
chunk:f794e170f590b044c70126a4,0.0001478623524478473,0.09606431739652543,0.09621217974897328,0.09621196206076979
